,parcela,dia,pendiente dia -15,pendiente dia -10,pendiente dia -5,ndvi,recogido,tmed,prec,precSum3,estacion,pres,estacionPres
7231,22_45_0_0_1_163_1,348,0.005547768272149,0.0040085608114071,0.0020218736370014,0.2170010662971866,1,7.2,0.0,0.0,9898,960.75,9898
7232,22_45_0_0_1_163_1,349,0.0049844172476079,0.0032565404397231,0.0013652222853285,0.216846960544547,1,2.2,0.0,0.0,9898,962.15,9898
7233,22_45_0_0_1_163_1,350,0.0043722526824688,0.0025290141277599,0.000759664018984,0.217196226887595,1,0.4,0.0,0.0,9898,962.5,9898
7234,22_45_0_0_1_163_1,351,0.003730312578994,0.0018468272171503,0.000205198837968,0.2179977722410021,1,-0.2,0.0,0.0,9898,964.25,9898
7235,22_45_0_0_1_163_1,352,0.0030751233618963,0.0012157224081416,-0.0002981732577195,0.21920050351944,0,0.2,0.0,0.0,9898,964.3,9898
7236,22_45_0_0_1_163_1,353,0.0024222231182452,0.0006357106844613,-0.0007504522680787,0.2207533276375801,0,1.9,0.0,0.0,9898,964.3,9898
7237,22_45_0_0_1_163_1,354,0.0017871475621123,0.0001067920461095,-0.0011516381931094,0.2226051515100941,0,1.1,0.0,0.0,9898,961.65,9898
7238,22_45_0_0_1_163_1,355,0.0011854324075693,-0.0003710335069138,-0.0015017310328117,0.2247048820516536,0,-0.2,0.0,0.0,9898,956.65,9898
7239,22_45_0_0_1_163_1,356,0.0006309745490383,-0.0007977659746087,-0.0018007307871855,0.2270014261769299,0,2.3,0.0,0.0,9898,955.0,9898
7240,22_45_0_0_1_164_1,337,0.0049891574124762,0.0064116487622199,0.0085453593168371,0.2779832768697219,0,5.6,0.0,0.0,9898,945.6,9898
7241,22_45_0_0_1_164_1,338,0.0053414996600044,0.0070076590646175,0.0085388676682486,0.2700103832277479,0,7.2,0.0,0.0,9898,950.45,9898
7242,22_45_0_0_1_164_1,339,0.005667837002243,0.0074644070846882,0.0082838199770973,0.2626492303666599,0,7.4,1.8,1.8,9898,952.85,9898
7243,22_45_0_0_1_164_1,340,0.0059655236229511,0.0077238552238986,0.0078286618232222,0.2560440205926504,0,3.4,2.2,4.0,9898,950.3,9898
7244,22_45_0_0_1_164_1,341,0.006229960094237,0.0077379510368391,0.0072210527306534,0.2503184453331203,0,6.2,0.0,4.0,9898,953.7,9898
7245,22_45_0_0_1_164_1,342,0.0064419720869341,0.0075239890265997,0.0065026187363623,0.24547018318791,0,6.6,2.6,4.800000000000001,9898,949.0999999999999,9898
7246,22_45_0_0_1_164_1,343,0.0065758590125884,0.0071255632883894,0.0057122589085302,0.2414490886850968,0,4.9,0.0,2.6,9898,945.25,9898
7247,22_45_0_0_1_164_1,344,0.0066058917670919,0.0065863405544984,0.0048888611318994,0.2382049247071626,0,4.4,14.4,17.0,9898,949.1,9898
7248,22_45_0_0_1_164_1,345,0.0065063412463365,0.0059499875572172,0.0040713132912122,0.2356874541365893,0,8.7,0.0,14.4,9898,946.75,9898
7249,22_45_0_0_1_164_1,346,0.0062567677230435,0.0052577269130528,0.0032944010954522,0.2338464398558593,0,10.1,0.0,14.4,9898,952.75,9898
7250,22_45_0_0_1_164_1,347,0.0058718952470968,0.0045351632122267,0.0025677076880911,0.2326316447474544,1,7.9,0.0,0.0,9898,959.6500000000001,9898
7251,22_45_0_0_1_164_1,348,0.0053807926583422,0.0038017551533891,0.001891251398248,0.2319928316938566,1,7.2,0.0,0.0,9898,960.75,9898
7252,22_45_0_0_1_164_1,349,0.0048125711116399,0.0030769466789111,0.0012650322259229,0.231879763577548,1,2.2,0.0,0.0,9898,962.15,9898
7253,22_45_0_0_1_164_1,350,0.00419634176185,0.0023801817311639,0.0006890501711157,0.2322422032810106,1,0.4,0.0,0.0,9898,962.5,9898
7254,22_45_0_0_1_164_1,351,0.0035595863533107,0.0017288531646393,0.0001633052338265,0.2330299136867264,1,-0.2,0.0,0.0,9898,964.25,9898
7255,22_45_0_0_1_164_1,352,0.0029193746128363,0.0011277525510732,-0.0003122025859445,0.2341926576771774,0,0.2,0.0,0.0,9898,964.3,9898
7256,22_45_0_0_1_164_1,353,0.0022886790061934,0.0005768890550251,-0.0007374732881978,0.2356801981348456,0,1.9,0.0,0.0,9898,964.3,9898
7257,22_45_0_0_1_164_1,354,0.0016804621616297,7.626267649495644e-05,-0.0011125068729329,0.237442297942213,0,1.1,0.0,0.0,9898,961.65,9898
7258,22_45_0_0_1_164_1,355,0.0011076867073925,-0.0003741265845172,-0.0014373033401502,0.2394287199817618,0,-0.2,0.0,0.0,9898,956.65,9898
7259,22_45_0_0_1_164_1,356,0.0005819478798097,-0.0007742787280114,-0.0017118626898494,0.2415892271359738,0,2.3,0.0,0.0,9898,955.0,9898
7260,22_45_0_0_1_167,321,0.0047288132439557,0.0047012698163969,0.0047816318991348,0.352045250593953,0,8.3,0.0,0.0,9898,953.65,9898
7261,22_45_0_0_1_167,322,0.0047702500263648,0.0047846744034798,0.0049935487865564,0.3465033946427731,0,8.2,0.0,0.0,9898,956.5,9898
7262,22_45_0_0_1_167,323,0.0048352048479977,0.0048956459368727,0.0052423617404357,0.3407110916896923,0,5.8,0.0,0.0,9898,961.5,9898
7263,22_45_0_0_1_167,324,0.0049181867487863,0.0050313131248319,0.0055015318790326,0.3347161556342115,0,8.1,0.0,0.0,9898,963.45,9898
7264,22_45_0_0_1_167,325,0.0050137047686625,0.0051888046756139,0.0057445203206073,0.3285664003758304,0,8.0,0.0,0.0,9898,958.45,9898
7265,22_45_0_0_1_167,326,0.0051158265847722,0.0053632860103288,0.0059449401215229,0.3223205499863385,0,10.2,0.0,0.0,9898,949.9,9898
7266,22_45_0_0_1_167,327,0.0052158220070913,0.0055358330004354,0.0060781172143143,0.3161128085712012,0,6.9,0.4,0.4,9898,946.75,9898
7267,22_45_0_0_1_167,328,0.0053038837741947,0.0056813605946372,0.0061203594488387,0.3101092944454986,0,7.4,41.4,41.8,9898,947.3,9898
7268,22_45_0_0_1_167,329,0.0053702031471245,0.0057747575353711,0.0060479831917096,0.304476239675663,0,5.8,11.6,53.4,9898,945.2,9898
7269,22_45_0_0_1_167,330,0.0054049713869228,0.005790912565074,0.0058373048095407,0.2993798763281267,0,4.8,0.8,53.8,9898,941.5,9898
7270,22_45_0_0_1_167,331,0.0054001949785047,0.0057094765181897,0.0054740129148565,0.2949504854120555,1,5.7,0.0,12.4,9898,941.25,9898
7271,22_45_0_0_1_167,332,0.0053594528845103,0.0055424049334872,0.0050066926526602,0.2910793453079001,1,3.8,0.0,0.8,9898,938.4,9898
7272,22_45_0_0_1_167,333,0.0052908443508712,0.005315085656089,0.0045098118633392,0.2875602351288021,1,2.6,0.0,0.0,9898,943.05,9898
7273,22_45_0_0_1_167,334,0.0052024779099953,0.0050529509254766,0.0040579186592436,0.2841866463794446,1,6.7,0.0,0.0,9898,948.9,9898
7274,22_45_0_0_1_167,335,0.0051024620942903,0.0047814329811319,0.003725561152723,0.2807520705645113,1,7.3,0.0,0.0,9898,957.7,9898
7275,22_45_0_0_1_167,336,0.0049972612748574,0.0045234218515246,0.0035728307881927,0.2770863314710916,0,5.0,0.0,0.0,9898,951.25,9898
7276,22_45_0_0_1_167,337,0.0048834651061673,0.0042861390520939,0.0035655854515275,0.2732514180502621,0,5.6,0.0,0.0,9898,945.6,9898
7277,22_45_0_0_1_167,338,0.0047540274998576,0.0040708615253671,0.0036319111873949,0.2694006791918274,0,7.2,0.0,0.0,9898,950.45,9898
7278,22_45_0_0_1_167,339,0.0046018981662335,0.0038788556534955,0.0036997926477473,0.2656876831407078,0,7.4,1.8,1.8,9898,952.85,9898
7279,22_45_0_0_1_167,340,0.0044200268156005,0.0037113878186304,0.0036972144845377,0.2622659981418225,0,3.4,2.2,4.0,9898,950.3,9898
7280,22_45_0_0_2_176_6,337,0.005732226382246,0.0056938473910665,0.0024346151895489,0.2578325660576572,0,5.6,0.0,0.0,9898,945.6,9898
7281,22_45_0_0_2_176_6,338,0.0057657936506622,0.004809596748168,0.0020652756818574,0.2556809406611312,0,7.2,0.0,0.0,9898,950.45,9898
7282,22_45_0_0_2_176_6,339,0.0057232073962525,0.0040035173141834,0.0020630021297819,0.2528892021798653,0,7.4,1.8,1.8,9898,952.85,9898
7283,22_45_0_0_2_176_6,340,0.005565219904406,0.0033640406798603,0.0023166178570894,0.2495998711744028,0,3.4,2.2,4.0,9898,950.3,9898
7284,22_45_0_0_2_176_6,341,0.0052598729597083,0.0029630704519761,0.0027096718416856,0.2459818399345904,0,6.2,0.0,4.0,9898,953.7,9898
7285,22_45_0_0_2_176_6,342,0.0048378026145364,0.0027801641255126,0.0031257130614763,0.2422040007502754,0,6.6,2.6,4.800000000000001,9898,949.0999999999999,9898
7286,22_45_0_0_2_176_6,343,0.0043561108154337,0.0027572073159113,0.0034491389499652,0.2384352459113047,0,4.9,0.0,2.6,9898,945.25,9898
7287,22_45_0_0_2_176_6,344,0.0038719938409449,0.0028359745121249,0.0036089468944679,0.2348444677075253,0,4.4,14.4,17.0,9898,949.1,9898
7288,22_45_0_0_2_176_6,345,0.0034426479696148,0.0029582402031066,0.0035998625491237,0.231600558428784,0,8.7,0.0,14.4,9898,946.75,9898
7289,22_45_0_0_2_176_6,346,0.0031174558443852,0.0030679492354446,0.0034262266292035,0.2288507067885726,0,10.1,0.0,14.4,9898,952.75,9898
7290,22_45_0_0_2_176_6,347,0.0028927847233033,0.0031218694901805,0.0031180259188847,0.2266138711558517,1,7.9,0.0,0.0,9898,959.6500000000001,9898
7291,22_45_0_0_2_176_6,348,0.0027430156440739,0.0030818856251822,0.0027146323003991,0.2248620844093091,1,7.2,0.0,0.0,9898,960.75,9898
7292,22_45_0_0_2_176_6,349,0.0026424602341254,0.0029321892862971,0.0022554316781264,0.2235673093168933,1,2.2,0.0,0.0,9898,962.15,9898
7293,22_45_0_0_2_176_6,350,0.0025654301208864,0.002689836252785,0.0017798099564462,0.2227015086465528,1,0.4,0.0,0.0,9898,962.5,9898
7294,22_45_0_0_2_176_6,351,0.0024862369317855,0.0023745194768354,0.0013228123244672,0.2222366451662361,1,-0.2,0.0,0.0,9898,964.25,9898
7295,22_45_0_0_2_176_6,352,0.002379192294251,0.0020059319106383,0.0008938379023919,0.2221446816438918,0,0.2,0.0,0.0,9898,964.3,9898
7296,22_45_0_0_2_176_6,353,0.0022188906542441,0.0016037665063836,0.0004929007123681,0.2223975808474682,0,1.9,0.0,0.0,9898,964.3,9898
7297,22_45_0_0_2_176_6,354,0.0019947931089967,0.0011877162162611,0.0001200007543958,0.2229673055449141,0,1.1,0.0,0.0,9898,961.65,9898
7298,22_45_0_0_2_176_6,355,0.0017182701780149,0.0007774739924606,-0.000224861971525,0.2238258185041779,0,-0.2,0.0,0.0,9898,956.65,9898
7299,22_45_0_0_2_176_6,356,0.0014024504960921,0.0003905624295364,-0.0005416874653943,0.224945082493208,0,2.3,0.0,0.0,9898,955.0,9898
7300,22_45_0_0_3_107_6,337,0.0033550773093804,0.0024085910154343,0.001288124632976,0.2005715271779219,0,3.0,15.2,22.799999999999997,9263X,945.6,9898
7301,22_45_0_0_3_107_6,338,0.0031477355701496,0.0020761782256302,0.0013517614967578,0.1989006800093423,0,4.4,2.2,24.999999999999996,9263X,950.45,9898
7302,22_45_0_0_3_107_6,339,0.0029126215868431,0.0017999567397574,0.0014666712679416,0.1972366965891254,0,7.1,22.4,39.8,9263X,952.85,9898
7303,22_45_0_0_3_107_6,340,0.0026535029542889,0.001589788461579,0.0015554621364569,0.1956950090957026,0,3.4,15.8,40.4,9263X,950.3,9898
7304,22_45_0_0_3_107_6,341,0.0023757502277252,0.0014528683795149,0.0015525842723631,0.194370884554616,0,5.8,5.8,44.0,9263X,953.7,9898
7305,22_45_0_0_3_107_6,342,0.0020947824086538,0.0013776449140344,0.0014671651950929,0.1932357012024573,0,6.0,20.6,42.2,9263X,949.0999999999999,9898
7306,22_45_0_0_3_107_6,343,0.0018299095301194,0.0013445668179278,0.0013373721390977,0.1922138193138538,0,3.2,15.8,42.2,9263X,945.25,9898
7307,22_45_0_0_3_107_6,344,0.0016004503282739,0.0013340543866242,0.0012014375053068,0.1912295090625911,0,3.7,60.4,96.80000000000001,9263X,949.1,9898
7308,22_45_0_0_3_107_6,345,0.0014257235392692,0.0013265279155532,0.0010975936946495,0.1902070406224546,0,7.4,10.0,86.2,9263X,946.75,9898
7309,22_45_0_0_3_107_6,346,0.0013212122924734,0.0013052421953767,0.0010579001183903,0.1890813839626644,0,7.2,3.2,73.60000000000001,9263X,952.75,9898
7310,22_45_0_0_3_107_6,347,0.0012774282753699,0.0012720800965669,0.0010769949980408,0.1878507262122528,1,8.8,0.0,13.2,9263X,959.6500000000001,9898
7311,22_45_0_0_3_107_6,348,0.0012748732581712,0.0012364291388779,0.0011354861386582,0.1865363886205626,1,5.2,0.0,3.2,9263X,960.75,9898
7312,22_45_0_0_3_107_6,349,0.0012940217285014,0.0012076969587812,0.0012139564122556,0.1851597270013128,1,1.2,0.0,0.0,9263X,962.15,9898
7313,22_45_0_0_3_107_6,350,0.0013153481739843,0.001195291192748,0.0012929886908465,0.1837420971682218,1,0.6,0.0,0.0,9263X,962.5,9898
7314,22_45_0_0_3_107_6,351,0.0013219300654282,0.0012066029619607,0.0013553058055311,0.1823048549350084,1,2.9,0.0,0.0,9263X,964.25,9898
7315,22_45_0_0_3_107_6,352,0.0013134780708353,0.0012366345087065,0.0013962740193722,0.1808693561153913,0,-0.6,0.0,0.0,9263X,964.3,9898
7316,22_45_0_0_3_107_6,353,0.0012962482324168,0.0012756862790764,0.0014158864194946,0.1794569565230894,0,1.4,0.0,0.0,9263X,964.3,9898
7317,22_45_0_0_3_107_6,354,0.0012765123078202,0.0013140497090769,0.0014141430058983,0.1780890119718211,0,1.0,0.0,0.0,9263X,961.65,9898
7318,22_45_0_0_3_107_6,355,0.0012605420546931,0.0013420162347149,0.0013910437785833,0.1767868782753052,0,0.8,0.0,0.0,9263X,956.65,9898
7319,22_45_0_0_3_107_6,356,0.001253264887157,0.0013509472715403,0.0013465887375495,0.1755719112472606,0,2.4,0.0,0.0,9263X,955.0,9898
7320,22_45_0_0_3_110_3,337,0.0035463364997114,0.0026910444512246,0.00181188721421,0.2448172964116303,0,5.6,0.0,0.0,9898,945.6,9898
7321,22_45_0_0_3_110_3,338,0.0033730589819205,0.0024172516578079,0.0019178625584687,0.2426253451500743,0,7.2,0.0,0.0,9898,950.45,9898
7322,22_45_0_0_3_110_3,339,0.003149103878869,0.0021674139125075,0.0019918588714494,0.2407402259701903,0,7.4,1.8,1.8,9898,952.85,9898
7323,22_45_0_0_3_110_3,340,0.0028716318332246,0.0019328528839479,0.0019245535723338,0.2394294031594123,0,3.4,2.2,4.0,9898,950.3,9898
7324,22_45_0_0_3_110_3,341,0.0025424503986963,0.0017078326836569,0.0016324099478226,0.2388865657283104,0,6.2,0.0,4.0,9898,953.7,9898
7325,22_45_0_0_3_110_3,342,0.0021917061275967,0.0015024583472753,0.0011930294803407,0.2388521490099266,0,6.6,2.6,4.800000000000001,9898,949.0999999999999,9898
7326,22_45_0_0_3_110_3,343,0.0018602194058625,0.0013320087302201,0.0007461549019715,0.2388945706402164,0,4.9,0.0,2.6,9898,945.25,9898
7327,22_45_0_0_3_110_3,344,0.0015888297652546,0.001211760171099,0.0004316614707487,0.2385819186164465,0,4.4,14.4,17.0,9898,949.1,9898
7328,22_45_0_0_3_110_3,345,0.0014183767375339,0.0011569890085198,0.0003894244447057,0.2374822809358835,0,8.7,0.0,14.4,9898,946.75,9898
7329,22_45_0_0_3_110_3,346,0.0013810780966146,0.0011799894351763,0.00072756892253,0.2352487211156602,0,10.1,0.0,14.4,9898,952.75,9898
7330,22_45_0_0_3_110_3,347,0.0014560248301641,0.0012780936381412,0.0013631577959418,0.2320363600302173,1,7.9,0.0,0.0,9898,959.6500000000001,9898
7331,22_45_0_0_3_110_3,348,0.0016020408720996,0.0014441300289151,0.0021421051558587,0.2281840448609229,1,7.2,0.0,0.0,9898,960.75,9898
7332,22_45_0_0_3_110_3,349,0.0017779082023537,0.0016709328678058,0.0029102042648629,0.2240308972921316,1,2.2,0.0,0.0,9898,962.15,9898
7333,22_45_0_0_3_110_3,350,0.0019424088008589,0.0019513364151214,0.0035132483855371,0.219916039008198,1,0.4,0.0,0.0,9898,962.5,9898
7334,22_45_0_0_3_110_3,351,0.0020580015849298,0.0022707974034834,0.0038140258844368,0.2161785916934762,1,-0.2,0.0,0.0,9898,964.25,9898
7335,22_45_0_0_3_110_3,352,0.002110704572316,0.0025695421183037,0.0037759264406655,0.2131567278268894,0,0.2,0.0,0.0,9898,964.3,9898
7336,22_45_0_0_3_110_3,353,0.0021061553979758,0.002786155645978,0.0034302061360973,0.2110330141804362,0,1.9,0.0,0.0,9898,964.3,9898
7337,22_45_0_0_3_110_3,354,0.0020718184715283,0.0028918969719181,0.0028735896789732,0.2096629488972654,0,1.1,0.0,0.0,9898,961.65,9898
7338,22_45_0_0_3_110_3,355,0.0020379113337936,0.0028621547783376,0.0022110611711381,0.2088607331525074,0,-0.2,0.0,0.0,9898,956.65,9898
7339,22_45_0_0_3_110_3,356,0.0020297331738011,0.0026808152994367,0.0015476047144366,0.2084405681212931,0,2.3,0.0,0.0,9898,955.0,9898
7340,22_45_0_0_3_114_7,337,0.0023531992680978,0.0023100569839513,0.003271052495823,0.2068996694871121,0,5.6,0.0,0.0,9898,945.6,9898
7341,22_45_0_0_3_114_7,338,0.0023276222000315,0.0025376517137986,0.0033254192309753,0.203823060328517,0,7.2,0.0,0.0,9898,950.45,9898
7342,22_45_0_0_3_114_7,339,0.0022798108780391,0.002705532644071,0.0031857426562301,0.2013509669106761,0,7.4,1.8,1.8,9898,952.85,9898
7343,22_45_0_0_3_114_7,340,0.0022132117542897,0.00275585257127,0.0028255425821015,0.1997344719415462,0,3.4,2.2,4.0,9898,950.3,9898
7344,22_45_0_0_3_114_7,341,0.0021324849148654,0.0026426930344001,0.0022362634285405,0.1991483945358007,0,6.2,0.0,4.0,9898,953.7,9898
7345,22_45_0_0_3_114_7,342,0.0020467484455198,0.0023955919322399,0.0015201313686569,0.1992990126438274,0,6.6,2.6,4.800000000000001,9898,949.0999999999999,9898
7346,22_45_0_0_3_114_7,343,0.0019656528544097,0.0020735371833036,0.0008216551356319,0.1997147846503572,0,4.9,0.0,2.6,9898,945.25,9898
7347,22_45_0_0_3_114_7,344,0.0018988310112076,0.0017355852008555,0.0002854277454809,0.1999238281832712,0,4.4,14.4,17.0,9898,949.1,9898
7348,22_45_0_0_3_114_7,345,0.0018559157855863,0.0014407923981602,5.604221421900424e-05,0.1994542608704512,0,8.7,0.0,14.4,9898,946.75,9898
7349,22_45_0_0_3_114_7,346,0.0018436662870195,0.0012409381103993,0.0002456127922582,0.1979203305745093,0,10.1,0.0,14.4,9898,952.75,9898
7350,22_45_0_0_3_114_7,347,0.0018539844731117,0.0011454504617561,0.0007707695548553,0.1954451648695505,1,7.9,0.0,0.0,9898,959.6500000000001,9898
7351,22_45_0_0_3_114_7,348,0.0018741361485188,0.0011484946072906,0.0014753340789494,0.1923381142556101,1,7.2,0.0,0.0,9898,960.75,9898
7352,22_45_0_0_3_114_7,349,0.0018913915150634,0.0012442159444801,0.0022030041434792,0.188908807465875,1,2.2,0.0,0.0,9898,962.15,9898
7353,22_45_0_0_3_114_7,350,0.0018930207745681,0.0014267598708015,0.002797477527384,0.1854668732335311,1,0.4,0.0,0.0,9898,962.5,9898
7354,22_45_0_0_3_114_7,351,0.0018671847591158,0.0016826454244035,0.0031196780565488,0.182321940291765,1,-0.2,0.0,0.0,9898,964.25,9898
7355,22_45_0_0_3_114_7,352,0.001807792550994,0.0019516231421626,0.0031324767294699,0.1797827812222007,0,0.2,0.0,0.0,9898,964.3,9898
7356,22_45_0_0_3_114_7,353,0.0017203495244641,0.0021696967188802,0.0028640593588111,0.1780178174615543,0,1.9,0.0,0.0,9898,964.3,9898
7357,22_45_0_0_3_114_7,354,0.0016300334287793,0.0023023362704284,0.0024016683973776,0.1769004654789865,0,1.1,0.0,0.0,9898,961.65,9898
7358,22_45_0_0_3_114_7,355,0.001564505245484,0.0023187367611165,0.001839995994849,0.1762668932592857,0,-0.2,0.0,0.0,9898,956.65,9898
7359,22_45_0_0_3_114_7,356,0.0015463417165706,0.0021967061787268,0.0012737343009048,0.1759532687872405,0,2.3,0.0,0.0,9898,955.0,9898
7360,22_45_0_0_3_2_3,323,0.0037099218597054,-0.0011714219984735,-0.0020857959620145,0.3584971252770116,0,5.8,0.0,0.0,9898,961.5,9898
7361,22_45_0_0_3_2_3,324,0.0013395150363863,-0.0016924742599022,-0.0042328499028186,0.3666734806246134,0,8.1,0.0,0.0,9898,963.45,9898
7362,22_45_0_0_3_2_3,325,-0.00071326291226,-0.0022805436560641,-0.0061461921878502,0.3754180075184897,0,8.0,0.0,0.0,9898,958.45,9898
7363,22_45_0_0_3_2_3,326,-0.0021669276575311,-0.0031059325533611,-0.0074516348963513,0.3840320705020356,0,10.2,0.0,0.0,9898,949.9,9898
7364,22_45_0_0_3_2_3,327,-0.0030387875262462,-0.0041034679478942,-0.0080844862560301,0.3920426144557464,0,6.9,0.4,0.4,9898,946.75,9898
7365,22_45_0_0_3_2_3,328,-0.0034859372049492,-0.0051003817899575,-0.0081149676179005,0.3990719633665144,0,7.4,41.4,41.8,9898,947.3,9898
7366,22_45_0_0_3_2_3,329,-0.0036662695436003,-0.0059233550069074,-0.0076138601109963,0.4047427811795953,0,5.8,11.6,53.4,9898,945.2,9898
7367,22_45_0_0_3_2_3,330,-0.0037376773921597,-0.0063990685261006,-0.006651944864351,0.4086777318402448,0,4.8,0.8,53.8,9898,941.5,9898
7368,22_45_0_0_3_2_3,331,-0.003839276320565,-0.0063787993756621,-0.0053059638549729,0.4105618897769006,0,5.7,0.0,12.4,9898,941.25,9898
7369,22_45_0_0_3_2_3,332,-0.0039658199555597,-0.0058875051134604,-0.0036905239708907,0.4104952343102004,0,3.8,0.0,0.8,9898,938.4,9898
7370,22_45_0_0_3_2_3,333,-0.0040452571016156,-0.0050249876714161,-0.0019350077249317,0.4087470019911734,1,2.6,0.0,0.0,9898,943.05,9898
7371,22_45_0_0_3_2_3,334,-0.0040051798362795,-0.00389134480301,-0.0001688294950238,0.4055869286547143,1,6.7,0.0,0.0,9898,948.9,9898
7372,22_45_0_0_3_2_3,335,-0.0037731802370986,-0.0025866742617228,0.0014785963409053,0.4012847501357183,1,7.3,0.0,0.0,9898,957.7,9898
7373,22_45_0_0_3_2_3,336,-0.0032890870832533,-0.0012078131767043,0.0028903375015641,0.3961102022690796,1,5.0,0.0,0.0,9898,951.25,9898
7374,22_45_0_0_3_2_3,337,-0.0025808558476065,0.0001709593566052,0.0040324426841013,0.3903330208896934,1,5.6,0.0,0.0,9898,945.6,9898
7375,22_45_0_0_3_2_3,338,-0.0017150544370294,0.001484902153406,0.0049048120317438,0.384222941832454,0,7.2,0.0,0.0,9898,950.45,9898
7376,22_45_0_0_3_2_3,339,-0.0007584146871762,0.0026693080247338,0.0055074455444915,0.3780497009322565,0,7.4,1.8,1.8,9898,952.85,9898
7377,22_45_0_0_3_2_3,340,0.0002223315662995,0.0036594697816249,0.0058403432223445,0.3720830340239958,0,3.4,2.2,4.0,9898,950.3,9898
7378,22_45_0_0_3_2_3,341,0.0011626262372979,0.0043969212834334,0.0059035050653027,0.3665926769425661,0,6.2,0.0,4.0,9898,953.7,9898
7379,22_45_0_0_3_2_3,342,0.002012983023361,0.0048647365204869,0.0056970303568724,0.3618478691053312,0,6.6,2.6,4.800000000000001,9898,949.0999999999999,9898
7380,22_45_0_0_4_48_1,337,0.003707024245614,0.0045188295041501,0.0057487605430859,0.286191033979792,0,5.6,0.0,0.0,9898,945.6,9898
7381,22_45_0_0_4_48_1,338,0.0039116859222259,0.0048591346869733,0.0057745875624716,0.2807278099577002,0,7.2,0.0,0.0,9898,950.45,9898
7382,22_45_0_0_4_48_1,339,0.0040929048775468,0.0051054705527267,0.0056201197597669,0.275773542157317,0,7.4,1.8,1.8,9898,952.85,9898
7383,22_45_0_0_4_48_1,340,0.0042404727069409,0.0052176645861563,0.0052874621022564,0.2715039912161524,0,3.4,2.2,4.0,9898,950.3,9898
7384,22_45_0_0_4_48_1,341,0.0043444945671783,0.0051622811984192,0.0047840286625129,0.2680673102735167,0,6.2,0.0,4.0,9898,953.7,9898
7385,22_45_0_0_4_48_1,342,0.0043958192619836,0.0049492796603682,0.0041497987776505,0.2654420400915392,0,6.6,2.6,4.800000000000001,9898,949.0999999999999,9898
7386,22_45_0_0_4_48_1,343,0.0043851204172262,0.0046058397201018,0.003437091877732,0.2635423505690399,0,4.9,0.0,2.6,9898,945.25,9898
7387,22_45_0_0_4_48_1,344,0.0043030639622713,0.0041591852705637,0.0026982507813606,0.2622822882505137,0,4.4,14.4,17.0,9898,949.1,9898
7388,22_45_0_0_4_48_1,345,0.0041403158264839,0.0036365402046979,0.0019856183071393,0.2615758996804555,0,8.7,0.0,14.4,9898,946.75,9898
7389,22_45_0_0_4_48_1,346,0.0038901927236232,0.0030650222182721,0.0013460157740313,0.2613372314033601,0,10.1,0.0,14.4,9898,952.75,9898
7390,22_45_0_0_4_48_1,347,0.0035636337820999,0.0024710704016069,0.0007923420255633,0.2614803299637224,1,7.9,0.0,0.0,9898,959.6500000000001,9898
7391,22_45_0_0_4_48_1,348,0.0031787670576014,0.0018808568051662,0.0003246217326005,0.2619192419060374,1,7.2,0.0,0.0,9898,960.75,9898
7392,22_45_0_0_4_48_1,349,0.0027537418120901,0.0013205528382517,-5.714510485722579e-05,0.2625680137747998,1,2.2,0.0,0.0,9898,962.15,9898
7393,22_45_0_0_4_48_1,350,0.0023067073075286,0.0008163299101647,-0.0003529584868097,0.2633406921145045,1,0.4,0.0,0.0,9898,962.5,9898
7394,22_45_0_0_4_48_1,351,0.0018557420077623,0.000391598680387,-0.0005628184132572,0.2641513234696465,1,-0.2,0.0,0.0,9898,964.25,9898
7395,22_45_0_0_4_48_1,352,0.0014184719730047,5.280857068187261e-05,-0.0006867248841996,0.2649139543847205,0,0.2,0.0,0.0,9898,964.3,9898
7396,22_45_0_0_4_48_1,353,0.0010123452368985,-0.0002000280835181,-0.0007246778996367,0.2655426314042214,0,1.9,0.0,0.0,9898,964.3,9898
7397,22_45_0_0_4_48_1,354,0.0006545657459161,-0.000367276771806,-0.0006774084387549,0.2659550559685743,0,1.1,0.0,0.0,9898,961.65,9898
7398,22_45_0_0_4_48_1,355,0.0003580251687757,-0.000455771400406,-0.0005585843140023,0.266133613684516,0,-0.2,0.0,0.0,9898,956.65,9898
7399,22_45_0_0_4_48_1,356,0.0001300773805008,-0.0004778918162643,-0.0003929652192715,0.266116149566004,0,2.3,0.0,0.0,9898,955.0,9898
7400,22_45_0_0_4_49_1,323,0.0061951177790209,0.006916842630012,0.0061851446973225,0.3288464526990924,0,5.8,0.0,0.0,9898,961.5,9898
7401,22_45_0_0_4_49_1,324,0.0064434798804954,0.0067043613819468,0.0059849430763424,0.3230919703573359,0,8.1,0.0,0.0,9898,963.45,9898
7402,22_45_0_0_4_49_1,325,0.0066165940409024,0.0064874022237667,0.0058726661267242,0.3172295339180602,0,8.0,0.0,0.0,9898,958.45,9898
7403,22_45_0_0_4_49_1,326,0.0066959137262278,0.0063135560820633,0.0058622144005647,0.3111728085847647,0,10.2,0.0,0.0,9898,949.9,9898
7404,22_45_0_0_4_49_1,327,0.0066863334071398,0.0061846386155384,0.005917112288864,0.3050205008733949,0,6.9,0.4,0.4,9898,946.75,9898
7405,22_45_0_0_4_49_1,328,0.0066043548776421,0.0060822620351125,0.0059793793729025,0.2989495558345797,0,7.4,41.4,41.8,9898,947.3,9898
